mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0039672374725341795,6.0241991926968184e-05,0.0032758235931396483,2.6586568785711956e-05,entropy,4,4,5,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8823529411764706,0.8382352941176471,0.8955223880597015,0.8507462686567164,0.8507462686567164,0.8635206321334504,0.021654030984091743,50
0.007883262634277344,0.004489789572417434,0.004731416702270508,0.002128287603341892,entropy,4,4,2,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8823529411764706,0.8382352941176471,0.8955223880597015,0.8507462686567164,0.8507462686567164,0.8635206321334504,0.021654030984091743,50
0.0038004398345947267,0.0002480436772869949,0.0032618045806884766,0.00010907059794233184,gini,4,1,10,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8529411764705882,0.8823529411764706,0.8805970149253731,0.8805970149253731,0.8208955223880597,0.8634767339771731,0.023944422273643646,52
0.0041083812713623045,0.00010191220500352592,0.003470611572265625,0.00012043432219477045,gini,5,2,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8529411764705882,0.8382352941176471,0.8805970149253731,0.8805970149253731,0.8507462686567164,0.8606233538191397,0.017062779101255934,53
0.004113292694091797,0.00010692147998476931,0.0036405086517333984,0.00033976655532658243,entropy,5,2,10,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8676470588235294,0.8382352941176471,0.8805970149253731,0.8805970149253731,0.835820895522388,0.8605794556628622,0.019817185609874544,54
0.004547405242919922,0.0011431174776837718,0.003786182403564453,0.0009684998611864136,entropy,4,4,10,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8676470588235294,0.8382352941176471,0.8955223880597015,0.8507462686567164,0.8507462686567164,0.8605794556628622,0.01981718560987455,54
0.004626941680908203,0.0007364393607227353,0.003314685821533203,0.0003906651030198066,gini,5,1,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8529411764705882,0.8676470588235294,0.8805970149253731,0.8805970149253731,0.8208955223880597,0.8605355575065848,0.02229127455319872,56
0.004016399383544922,9.16083484852727e-05,0.003944921493530274,0.000967205734358605,entropy,5,2,5,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8529411764705882,0.8382352941176471,0.8805970149253731,0.8805970149253731,0.835820895522388,0.857638279192274,0.0196404884201378,57
0.004237747192382813,0.00018257574854591208,0.0035598278045654297,0.0002553492589542053,entropy,5,2,2,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8529411764705882,0.8382352941176471,0.8805970149253731,0.8805970149253731,0.835820895522388,0.857638279192274,0.0196404884201378,57
0.004145050048828125,0.0004451705485776519,0.004036235809326172,0.0015546315762723657,gini,5,2,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8529411764705882,0.8382352941176471,0.8656716417910447,0.8805970149253731,0.8507462686567164,0.857638279192274,0.014406088116571483,57
